50,69.44,79.84,61.46,64,28.19,13.43,3.79,-3.96,-10.01,-13.74,16.37,28.75,66.16,77.56,29.57
55.2,54.57,53.1,56.07,88.23,85.1,104.34,90.62,75.96,53.93,13.25,1.69,-10.03,-8.37,-0.21,-7.09
36.56,47.18,80.97,78.93,37.09,18,-1.62,-4.03,4.38,7.15,2.79,-4.06,-3.28,0.37,-0.19,4.93
73.78,62.19,69.51,88.74,99.44,79.49,61.61,40.42,40.82,24.59,11.17,6.7,6.33,4.92,-0.3,8.13
104.84,99.63,113.42,115.9,97.09,105.03,95.67,76.85,33.18,5.41,8.77,9.75,12.2,7.27,-4.95,-8.68
76.94,65.26,41.21,37.53,27.08,-0.69,-3.12,-2.44,1.47,-5.66,-2.91,15.11,20.71,9.23,9.1,2.19
49.26,91.74,94.13,69.71,58.03,68.37,47.72,46.3,21.31,6.85,-5.92,6.37,13.9,20.64,17.54,3.95
3.47,-0.8,-5.43,-3,1.59,8.63,5.25,3.96,15.75,42.43,51.75,41.18,23.93,15.94,11.16,2.18
41.3,39.98,53.74,54.21,68.93,63.46,33.02,10.88,-6.09,-2.72,-9.69,-8.22,-1.76,12.12,11.44,6.24
25.87,66.57,62.95,96.86,40.27,10.53,5.56,1.59,9.51,33.89,26.76,12.47,5.78,11.92,3.23,6.97
2.5,21.01,20.24,4.31,4.16,17.75,34.52,72.71,98.88,100.77,81.78,48.81,27.5,28.81,18,8.28
16.19,7.91,6.1,29.28,46.51,44.99,24.66,7.65,-0.36,7.15,3.57,4.96,7.45,10.9,29.03,23.06
84.81,96.57,83.66,72.77,64.94,73.73,66.46,71.26,65.86,39.28,37.66,59.58,54.26,48.65,14.48,-5.79
86.01,75.12,63.52,43.55,72.31,67.37,59.33,36.88,18.92,31.06,2.91,-5.63,-5.71,-9.78,-8.03,-9.29
88.36,81.52,51.57,34.79,43.16,67.31,77.47,80.06,71.29,61.85,35.95,23.01,38.83,56.69,42.71,13.48
33.48,50.78,42.27,26.57,8.31,24.74,18.9,24.24,14.96,17.29,16.72,17.38,3.76,1.8,-4.98,-4.14
43.22,69.42,77.2,79.9,57.71,63.87,74.88,79.72,74.49,86.07,83.41,86.86,82.31,71.14,41.34,4.53
88.68,79.88,89.94,67.19,51.36,31.32,7.46,-0.6,-6.4,-1.14,15.28,28.57,22.33,46.35,47.87,14.67
73.22,68.58,48.16,28.18,6.95,-6.21,-10.01,-2.58,7.57,8.33,2.76,-1.51,3.71,0.32,3.11,2.49
31.33,49.67,37.33,13.11,22.92,78.16,105.14,105.85,104.02,107.55,107.67,87.94,69.35,64.37,36.1,-2.07
18.65,4.8,15.39,22.61,18.11,14.88,12.39,7.3,2.77,28,29.2,39.75,46.44,81.31,55.49,21.55
4.4,20.86,17.43,30.16,61.66,93.13,101.64,92.14,96.75,97.7,35.99,2.95,-11.72,-18.03,-13.41,-10.6
1.42,1.71,-2.39,-3.46,3.5,11.77,13.17,10.59,21.52,54.34,57.65,42.08,41.87,25.73,14.96,8.01
42.49,58.58,64.72,65.63,50.05,49.73,35.79,24.67,41.88,17.14,11.1,18.44,3.28,4.75,1.85,-2.82
3.49,-1.96,1.36,1.53,6.14,4.26,3.56,3.02,11.71,20.84,57.02,30.94,29.22,18.11,11.54,7.16
54.05,40.28,32.18,46.73,68.98,63.83,47.59,32.56,9.09,-1.12,1.53,6.47,0.18,1.1,-1.03,1.47
40.28,32.18,46.73,68.98,63.83,47.59,32.56,9.09,-1.12,1.53,6.47,0.18,1.1,-1.03,1.47,4.04
